EPC,Phase,RSSI,Doppler
300833B2DDD9014000000000,5.63277745311607,-67,-55.3125
300833B2DDD9014000000000,4.33196174498905,-52,18.6875
300833B2DDD9014000000000,1.14741762933846,-50.5,1.625
300833B2DDD9014000000016,5.53460268269139,-58,-11.375
300833B2DDD9014000000000,1.82236917600814,-60,-1.625
300833B2DDD901400000000C,2.46664110692011,-60,6.5
300833B2DDD9014000000000,5.02532106111336,-66,1.625
300833B2DDD9014000000001,0.791534086548991,-46,7.3125
300833B2DDD9014000000000,4.33196174498905,-52,15.4375
300833B2DDD901400000000F,4.95782590644639,-62,-15.4375
300833B2DDD9014000000000,2.93910718958889,-53.5,0
300833B2DDD9014000000000,2.67526249407256,-39,1.625
300833B2DDD9014000000018,4.22151512826128,-42.5,13.8125
300833B2DDD9014000000000,0.404970928001809,-49.5,1.625
300833B2DDD9014000000016,5.49778714378214,-57.5,-1.625
300833B2DDD901400000000D,5.01304921481028,-55.5,4.875
300833B2DDD9014000000012,6.03774838111788,-50,-1.625
300833B2DDD9014000000000,1.13514578303537,-50,3.25
300833B2DDD9014000000000,5.50392306693368,-67,3.25
300833B2DDD9014000000000,2.27029156607075,-41.5,1.625
300833B2DDD9014000000031,6.13592315154256,-56.5,-6.5
300833B2DDD9014000000000,1.76714586764426,-60.5,15.4375
300833B2DDD9014000000000,5.6511852225707,-58.5,-17.0625
300833B2DDD9014000000000,4.87805890547634,-66,60.1875
300833B2DDD901400000000C,2.50345664582937,-59.5,1.625
300833B2DDD9014000000000,0.233165079758617,-63.5,4.875
300833B2DDD9014000000000,5.6082337605099,-67.5,-52.0625
300833B2DDD901400000000C,2.48504887637474,-59.5,1.625
300833B2DDD9014000000016,5.4916512206306,-57.5,4.875
300833B2DDD9014000000000,0.404970928001809,-49.5,3.25
300833B2DDD9014000000000,2.6813984172241,-39,0
300833B2DDD9014000000000,1.14741762933846,-50,0
300833B2DDD901400000000D,5.01304921481028,-55.5,3.25
300833B2DDD9014000000000,2.27642748922229,-41.5,0
300833B2DDD9014000000012,6.05002022742097,-49.5,-4.875
300833B2DDD9014000000000,0.233165079758617,-63,8.9375
300833B2DDD9014000000000,4.32582582183751,-52,18.6875
300833B2DDD9014000000000,5.64504929941916,-58.5,-4.875
300833B2DDD9014000000018,4.22765105141283,-42.5,11.375
300833B2DDD9014000000001,0.809941856003619,-46,0
300833B2DDD9014000000031,6.14819499784565,-57,-6.5
300833B2DDD9014000000000,2.9268353432858,-53.5,7.3125
300833B2DDD9014000000000,4.97009775274948,-66,48.8125
300833B2DDD9014000000000,1.82850509915968,-60,3.25
300833B2DDD901400000000F,4.90873852123405,-62.5,-6.5
300833B2DDD9014000000001,0.803805932852076,-46,0
300833B2DDD9014000000000,2.9268353432858,-53.5,4.875
300833B2DDD901400000000C,2.47277703007165,-60,6.5
300833B2DDD9014000000000,1.11673801358075,-50,4.875
300833B2DDD9014000000000,2.66912657092102,-39,4.875
300833B2DDD9014000000018,4.22765105141283,-42.5,8.125
300833B2DDD901400000000D,5.01304921481028,-55.5,4.875
300833B2DDD9014000000000,0.269980618667873,-63.5,-3.25
300833B2DDD9014000000000,1.84077694546277,-60.5,-7.3125
300833B2DDD901400000000F,4.90260259808251,-61.5,0
300833B2DDD9014000000000,0.380427235395639,-49.5,9.75
300833B2DDD9014000000000,5.63277745311607,-58.5,1.625
300833B2DDD9014000000000,4.31968989868597,-51.5,18.6875
300833B2DDD9014000000000,2.26415564291921,-41.5,4.875
300833B2DDD9014000000012,6.05615615057251,-50,-4.875
300833B2DDD9014000000000,5.00077736850719,-65.5,23.5625
300833B2DDD9014000000031,6.14819499784565,-56.5,-8.125
300833B2DDD9014000000016,5.55914637529756,-57.5,-18.6875
300833B2DDD9014000000031,6.11751538208794,-57,-3.25
300833B2DDD9014000000016,5.54687452899448,-58,-3.25
300833B2DDD9014000000000,0.404970928001809,-49.5,4.875
300833B2DDD901400000000D,5.00077736850719,-55.5,8.9375
300833B2DDD9014000000012,6.01934061166326,-50,0
300833B2DDD9014000000000,2.28256341237383,-41.5,-1.625
300833B2DDD9014000000000,1.78555363709889,-60.5,12.1875
300833B2DDD9014000000000,2.6813984172241,-39,0
300833B2DDD9014000000000,5.61436968366145,-66,-34.9375
300833B2DDD9014000000000,4.33196174498905,-52,13.8125
300833B2DDD9014000000000,1.14741762933846,-50,-1.625
300833B2DDD9014000000018,4.22765105141283,-42.5,6.5
300833B2DDD9014000000000,4.90873852123405,-66,40.6875
300833B2DDD9014000000001,0.803805932852076,-46,1.625
300833B2DDD9014000000000,5.68800076147996,-58.5,-21.9375
300833B2DDD9014000000000,2.92069942013426,-53.5,4.875
300833B2DDD901400000000C,2.50345664582937,-60,-9.75
300833B2DDD9014000000000,0.245436926061703,-63.5,7.3125
300833B2DDD9014000000001,0.816077779155161,-45.5,1.625
300833B2DDD9014000000000,2.25801971976766,-41.5,4.875
300833B2DDD9014000000000,0.196349540849362,-63,-4.875
300833B2DDD9014000000018,4.22151512826128,-42.5,13.8125
300833B2DDD9014000000000,1.13514578303537,-50,0
300833B2DDD9014000000031,6.14819499784565,-57,-13.8125
300833B2DDD9014000000000,5.58369006790373,-66.5,-42.3125
300833B2DDD9014000000012,6.05002022742097,-50,-11.375
300833B2DDD9014000000000,4.86578705917325,-66,55.3125
300833B2DDD9014000000000,0.42951462060798,-49.5,0
300833B2DDD9014000000000,2.94524311274043,-53.5,4.875
300833B2DDD9014000000000,2.67526249407256,-39,4.875
300833B2DDD9014000000000,4.30741805238288,-52,22.75
300833B2DDD901400000000D,5.0314569842649,-56,-1.625
300833B2DDD9014000000000,5.62664152996453,-58.5,-10.5625
300833B2DDD9014000000000,1.82850509915968,-60.5,13.8125
300833B2DDD901400000000F,4.95168998329485,-62,3.25
300833B2DDD901400000000C,2.4359614911624,-60,15.4375
300833B2DDD9014000000016,5.51005899008522,-58,-4.875
300833B2DDD901400000000C,2.47277703007165,-60,8.125
300833B2DDD9014000000016,5.52233083638831,-57.5,-15.4375
300833B2DDD9014000000000,0.441786466911065,-63,-44.75
300833B2DDD9014000000018,4.2092432819582,-42.5,17.0625
300833B2DDD901400000000D,5.00691329165873,-56,3.25
300833B2DDD9014000000000,5.56528229844911,-67.5,-20.3125
300833B2DDD9014000000000,2.30097118182846,-41,-6.5
300833B2DDD9014000000031,6.12978722839102,-56.5,-3.25
300833B2DDD9014000000000,1.83464102231123,-60.5,8.9375
300833B2DDD9014000000000,2.95137903589197,-53.5,4.875
300833B2DDD9014000000012,6.05615615057251,-50,-4.875
300833B2DDD9014000000000,4.35650543759522,-52,8.9375
300833B2DDD9014000000000,0.398835004850267,-49.5,3.25
300833B2DDD9014000000000,2.6813984172241,-39,3.25
300833B2DDD9014000000000,5.02532106111336,-65.5,6.5
300833B2DDD9014000000000,1.1106020904292,-50.5,4.875
300833B2DDD9014000000001,0.803805932852076,-46,1.625
300833B2DDD9014000000000,5.66345706887379,-59,-17.0625
300833B2DDD901400000000F,4.90873852123405,-61.5,8.125
300833B2DDD9014000000016,5.52846675953985,-58,-6.5
300833B2DDD901400000000F,4.97623367590102,-61.5,-3.25
300833B2DDD9014000000018,4.2092432819582,-42.5,8.125
300833B2DDD9014000000000,2.67526249407256,-39,4.875
300833B2DDD9014000000000,4.32582582183751,-52,21.125
300833B2DDD901400000000C,2.41141779855623,-60,15.4375
300833B2DDD9014000000000,2.92069942013426,-53.5,8.9375
300833B2DDD9014000000001,0.785398163397448,-45.5,8.9375
300833B2DDD9014000000000,1.12287393673229,-50,3.25
300833B2DDD9014000000000,2.28256341237383,-41.5,-3.25
300833B2DDD9014000000012,6.04388430426943,-49.5,-6.5
300833B2DDD9014000000031,6.12978722839102,-57.5,-3.25
300833B2DDD901400000000D,5.0314569842649,-56,3.25
300833B2DDD9014000000000,4.86578705917325,-66,34.9375
300833B2DDD9014000000000,5.46710752802443,-67,15.4375
300833B2DDD9014000000000,0.141126232485479,-63,22.75
300833B2DDD9014000000000,1.8162332528566,-60.5,8.9375
300833B2DDD9014000000000,0.404970928001809,-49.5,4.875
300833B2DDD9014000000000,5.66345706887379,-58.5,-12.1875
300833B2DDD9014000000000,2.66912657092102,-39,7.3125
300833B2DDD9014000000018,4.2092432819582,-42.5,13.8125
300833B2DDD901400000000D,4.97623367590102,-56,20.3125
300833B2DDD9014000000000,4.31355397553442,-52,18.6875
300833B2DDD9014000000000,5.62050560681299,-58.5,-7.3125
300833B2DDD9014000000000,2.96365088219506,-53.5,1.625
300833B2DDD9014000000000,0.349747619637926,-62.5,-29.25
300833B2DDD9014000000000,1.1106020904292,-50,1.625
300833B2DDD9014000000000,0.386563158547182,-50,9.75
300833B2DDD9014000000001,0.816077779155161,-46,4.875
300833B2DDD9014000000012,6.03774838111788,-50,-1.625
300833B2DDD9014000000000,2.29483525867692,-41.5,-6.5
300833B2DDD9014000000000,5.71254445408613,-66,-56.9375
300833B2DDD9014000000016,5.52233083638831,-58.5,-8.125
300833B2DDD901400000000F,4.9885055222041,-61.5,-17.0625
300833B2DDD9014000000000,1.87145656122048,-60.5,1.625
300833B2DDD901400000000C,2.42982556801086,-60,17.0625
300833B2DDD9014000000031,6.17273869045182,-57,-18.6875
300833B2DDD9014000000000,4.93941813699176,-66,25.1875
300833B2DDD9014000000000,1.12287393673229,-50,-3.25
300833B2DDD9014000000000,5.58982599105528,-66.5,-23.5625
300833B2DDD9014000000031,6.19114645990645,-57,-23.5625
300833B2DDD9014000000000,0.288388388122501,-63.5,-4.875
300833B2DDD9014000000000,2.67526249407256,-39,3.25
300833B2DDD9014000000000,5.68186483832841,-58.5,-20.3125
300833B2DDD9014000000016,5.53460268269139,-57.5,-9.75
300833B2DDD9014000000000,4.33196174498905,-52,15.4375
300833B2DDD901400000000D,5.04372883056799,-56,-1.625
300833B2DDD9014000000000,2.9268353432858,-53.5,8.9375
300833B2DDD901400000000C,2.33165079758617,-60,34.9375
300833B2DDD9014000000012,6.05615615057251,-50,-13.8125
300833B2DDD9014000000018,4.19697143565511,-42.5,13.8125
300833B2DDD9014000000000,2.26415564291921,-41,3.25
300833B2DDD901400000000F,4.97009775274948,-61,-6.5
300833B2DDD9014000000000,1.8162332528566,-60.5,8.9375
300833B2DDD9014000000000,0.435650543759522,-49.5,-1.625
300833B2DDD9014000000001,0.809941856003619,-46,3.25
300833B2DDD9014000000000,5.08054436947724,-65.5,6.5
300833B2DDD9014000000000,2.24574787346458,-41,4.875
300833B2DDD901400000000F,4.95168998329485,-61.5,-6.5
300833B2DDD9014000000000,2.67526249407256,-39,3.25
300833B2DDD9014000000012,6.05615615057251,-49.5,-8.125
300833B2DDD9014000000016,5.54687452899448,-58,-17.0625
300833B2DDD901400000000D,5.03759290741645,-56,1.625
300833B2DDD901400000000C,2.39914595225314,-60,9.75
300833B2DDD9014000000018,4.2092432819582,-42.5,11.375
300833B2DDD9014000000000,2.90842757383118,-53,18.6875
300833B2DDD9014000000000,5.6082337605099,-58.5,8.125
300833B2DDD9014000000000,0.423378697456437,-50,-3.25
300833B2DDD9014000000031,6.15433092099719,-57,-9.75
300833B2DDD9014000000000,0.349747619637926,-63,-22.75
300833B2DDD9014000000001,0.822213702306704,-46,1.625
300833B2DDD9014000000000,5.68800076147996,-66,-61.8125
300833B2DDD9014000000000,1.8591847149174,-60.5,0
300833B2DDD9014000000000,4.33196174498905,-52,17.0625
300833B2DDD9014000000000,1.11673801358075,-50,3.25
300833B2DDD9014000000000,5.23394244826581,-65.5,-21.9375
300833B2DDD9014000000018,4.2092432819582,-42.5,9.75
300833B2DDD9014000000000,1.8591847149174,-61,0
300833B2DDD9014000000000,2.67526249407256,-39,4.875
300833B2DDD9014000000000,2.95751495904352,-53.5,8.9375
300833B2DDD9014000000000,0.423378697456437,-62.5,-50.4375
300833B2DDD9014000000000,2.27029156607075,-41.5,0
300833B2DDD901400000000C,2.41141779855623,-60,4.875
300833B2DDD9014000000031,6.14205907469411,-57,-13.8125
300833B2DDD9014000000000,4.31968989868597,-52,22.75
300833B2DDD9014000000016,5.52233083638831,-58.5,-17.0625
300833B2DDD901400000000D,4.97623367590102,-56,15.4375
300833B2DDD9014000000000,0.411106851153352,-49.5,1.625
300833B2DDD9014000000012,6.07456392002714,-50,-9.75
300833B2DDD9014000000001,0.809941856003619,-46,0
300833B2DDD901400000000F,4.92101036753714,-61.5,-3.25
300833B2DDD9014000000000,1.1106020904292,-50,7.3125
300833B2DDD9014000000000,5.09281621578033,-65.5,-21.9375
300833B2DDD9014000000000,5.68800076147996,-58.5,-22.75
300833B2DDD9014000000000,5.7800396087531,-66.5,-94.375
300833B2DDD9014000000000,4.33809766814059,-52,13.8125
300833B2DDD9014000000000,2.26415564291921,-41.5,1.625
300833B2DDD9014000000018,4.20310735880666,-42.5,8.125
300833B2DDD9014000000000,0.404970928001809,-50,4.875
300833B2DDD9014000000031,6.11751538208794,-57.5,1.625
300833B2DDD9014000000000,1.13514578303537,-50,-4.875
300833B2DDD9014000000001,0.828349625458246,-45.5,0
300833B2DDD9014000000000,0.447922390062607,-62.5,-61
300833B2DDD9014000000000,1.87145656122048,-60.5,4.875
300833B2DDD9014000000000,2.66912657092102,-39,4.875
300833B2DDD9014000000000,5.61436968366145,-59,-1.625
300833B2DDD901400000000F,4.92101036753714,-61,-6.5
300833B2DDD9014000000000,5.14803952414421,-66,-17.0625
300833B2DDD9014000000000,2.93297126643735,-53.5,7.3125
300833B2DDD9014000000016,5.47937937432751,-57.5,1.625
300833B2DDD9014000000012,6.03161245796634,-49.5,-4.875
300833B2DDD901400000000D,5.02532106111336,-55.5,8.9375
300833B2DDD901400000000C,2.41141779855623,-60,17.0625
300833B2DDD9014000000000,5.83526291711698,-66.5,-102.5
300833B2DDD9014000000000,2.24574787346458,-41,4.875
300833B2DDD9014000000000,4.34423359129214,-52,10.5625
300833B2DDD9014000000000,2.9268353432858,-53,17.0625
300833B2DDD9014000000031,6.15433092099719,-57.5,-4.875
300833B2DDD9014000000000,1.09833024412612,-50,3.25
300833B2DDD9014000000000,1.90827210012974,-60.5,4.875
300833B2DDD9014000000000,0.288388388122501,-63,-4.875
300833B2DDD9014000000000,0.398835004850267,-49.5,4.875
300833B2DDD9014000000000,2.67526249407256,-39,3.25
300833B2DDD9014000000000,5.62664152996453,-58.5,0
300833B2DDD9014000000012,6.01934061166326,-50,-6.5
300833B2DDD9014000000000,4.98236959905256,-66,47.1875
300833B2DDD9014000000000,5.66345706887379,-67,-50.4375
300833B2DDD9014000000018,4.20310735880666,-42.5,9.75
300833B2DDD9014000000001,0.803805932852076,-46,4.875
300833B2DDD901400000000C,2.38687410595006,-60.5,23.5625
300833B2DDD9014000000016,5.49778714378214,-58,-1.625
300833B2DDD901400000000F,4.98236959905256,-60.5,-18.6875
300833B2DDD901400000000D,5.01304921481028,-56.5,4.875
300833B2DDD9014000000000,4.34423359129214,-52,11.375
300833B2DDD9014000000000,1.10446616727766,-50,0
300833B2DDD9014000000001,0.828349625458246,-46,-3.25
300833B2DDD9014000000000,1.93281579273591,-60.5,-4.875
300833B2DDD9014000000031,6.14819499784565,-58,-1.625
300833B2DDD9014000000000,2.66299064776947,-39,6.5
300833B2DDD9014000000000,2.27642748922229,-41,-6.5
300833B2DDD9014000000018,4.20310735880666,-42.5,9.75
300833B2DDD9014000000012,6.03774838111788,-50,-6.5
300833B2DDD901400000000C,2.38687410595006,-60.5,11.375
300833B2DDD9014000000000,2.93910718958889,-53.5,10.5625
300833B2DDD9014000000000,0.423378697456437,-49.5,3.25
300833B2DDD9014000000016,5.51005899008522,-57.5,-3.25
300833B2DDD9014000000000,0.319068003880213,-63,-3.25
300833B2DDD901400000000D,5.01918513796182,-56.5,10.5625
300833B2DDD9014000000000,5.63277745311607,-58.5,-8.9375
300833B2DDD901400000000F,4.95782590644639,-61,-11.375
300833B2DDD9014000000000,1.1106020904292,-50,1.625
300833B2DDD901400000000C,2.40528187540469,-61,9.75
300833B2DDD9014000000000,2.66912657092102,-39,3.25
300833B2DDD9014000000018,4.21537920510974,-42.5,6.5
300833B2DDD9014000000000,2.27642748922229,-41.5,-4.875
300833B2DDD9014000000000,5.08054436947724,-65.5,21.9375
300833B2DDD9014000000001,0.822213702306704,-46,1.625
300833B2DDD9014000000000,2.9268353432858,-53.5,17.0625
300833B2DDD9014000000012,6.05002022742097,-50,-9.75
300833B2DDD9014000000031,6.20341830620953,-58,-13.8125
300833B2DDD9014000000000,4.32582582183751,-52,18.6875
300833B2DDD9014000000000,5.6511852225707,-58.5,-9.75
300833B2DDD9014000000016,5.49778714378214,-57.5,-4.875
300833B2DDD901400000000F,4.84737928971863,-61,11.375
300833B2DDD9014000000000,0.423378697456437,-49.5,0
300833B2DDD9014000000000,0.325203927031756,-62.5,-10.5625
300833B2DDD9014000000000,1.96963133164516,-60.5,12.1875
300833B2DDD901400000000D,5.02532106111336,-56,3.25
300833B2DDD9014000000018,4.20310735880666,-42.5,9.75
300833B2DDD901400000000C,2.41755372170777,-60.5,13.8125
300833B2DDD9014000000000,2.66912657092102,-39.5,3.25
300833B2DDD9014000000000,4.35036951444368,-52.5,13.8125
300833B2DDD9014000000001,0.840621471761331,-46,-3.25
300833B2DDD9014000000000,5.41188421966054,-66,-94.375
300833B2DDD901400000000F,4.89646667493097,-60.5,-9.75
300833B2DDD9014000000000,2.93910718958889,-53.5,-3.25
300833B2DDD9014000000000,5.66345706887379,-58.5,-13.8125
300833B2DDD9014000000000,0.435650543759522,-50,-1.625
300833B2DDD9014000000012,6.04388430426943,-50.5,-8.125
300833B2DDD901400000000D,5.05600067687107,-56.5,0
300833B2DDD9014000000000,2.28256341237383,-41,-8.125
300833B2DDD9014000000016,5.56528229844911,-57.5,-20.3125
300833B2DDD9014000000000,1.06765062836841,-50,10.5625
300833B2DDD9014000000000,0.404970928001809,-63,-18.6875
300833B2DDD9014000000031,6.13592315154256,-58.5,4.875
300833B2DDD9014000000000,1.97576725479671,-61,-1.625
300833B2DDD9014000000012,6.05002022742097,-50.5,-13.8125
300833B2DDD9014000000000,2.0187187168575,-60.5,1.625
300833B2DDD9014000000000,1.10446616727766,-50,1.625
300833B2DDD9014000000000,5.63891337626762,-58.5,-7.3125
300833B2DDD9014000000001,0.846757394912874,-46,-1.625
300833B2DDD9014000000000,0.42951462060798,-63,-36.5625
300833B2DDD901400000000C,2.42368964485931,-61,0
300833B2DDD901400000000D,5.04372883056799,-56.5,-3.25
300833B2DDD9014000000018,4.19697143565511,-42.5,9.75
300833B2DDD9014000000000,2.66912657092102,-39,4.875
300833B2DDD9014000000000,0.417242774304894,-49.5,6.5
300833B2DDD9014000000031,6.11137945893639,-58.5,6.5
300833B2DDD9014000000000,2.9268353432858,-53,13.8125
300833B2DDD9014000000016,5.49778714378214,-57.5,-3.25
300833B2DDD9014000000000,2.26415564291921,-41,-3.25
300833B2DDD901400000000F,4.8719229823248,-61,4.875
300833B2DDD9014000000000,4.33196174498905,-52.5,21.125
300833B2DDD9014000000000,5.11122398523496,-65.5,17.0625
300833B2DDD9014000000000,2.66299064776947,-39,4.875
300833B2DDD9014000000000,2.23347602716149,-41,6.5
300833B2DDD9014000000000,2.9697868053466,-53,1.625
300833B2DDD9014000000000,0.337475773334841,-62.5,0
300833B2DDD901400000000F,4.95168998329485,-61,-26.8125
300833B2DDD9014000000012,6.06229207372405,-50,-17.0625
300833B2DDD9014000000000,4.32582582183751,-52,18.6875
300833B2DDD9014000000000,1.04924285891378,-50,13.8125
300833B2DDD9014000000031,6.21569015251262,-58.5,-21.9375
300833B2DDD9014000000000,0.435650543759522,-50,-1.625
300833B2DDD9014000000001,0.828349625458246,-46,3.25
300833B2DDD901400000000D,5.02532106111336,-56.5,7.3125
300833B2DDD9014000000018,4.19083551250357,-42.5,9.75
300833B2DDD9014000000000,2.04939833261522,-61,4.875
300833B2DDD9014000000000,4.98236959905256,-66,60.1875
300833B2DDD9014000000000,5.66345706887379,-58.5,-21.125
300833B2DDD901400000000C,2.42368964485931,-60.5,-3.25
300833B2DDD9014000000016,5.51619491323677,-58,-6.5
300833B2DDD9014000000001,0.834485548609789,-46,1.625
300833B2DDD901400000000D,5.06827252317416,-56.5,-4.875
300833B2DDD901400000000C,2.39914595225314,-60.5,11.375
300833B2DDD9014000000000,5.67572891517687,-58.5,-17.0625
300833B2DDD9014000000031,6.2279619988157,-58.5,-33.3125
300833B2DDD9014000000000,2.24574787346458,-41,1.625
300833B2DDD9014000000018,4.18469958935203,-42.5,13.8125
300833B2DDD9014000000016,5.52846675953985,-58,-6.5
300833B2DDD9014000000000,0.337475773334841,-62.5,-27.625
300833B2DDD9014000000000,5.1603113704473,-65.5,-17.0625
300833B2DDD9014000000000,2.66299064776947,-39,7.3125
300833B2DDD9014000000012,6.03161245796634,-50,-6.5
300833B2DDD9014000000000,1.08605839782303,-50,0
300833B2DDD9014000000000,4.33196174498905,-52.5,13.8125
300833B2DDD9014000000000,0.435650543759522,-50,0
300833B2DDD9014000000000,2.08007794837293,-61,4.875
300833B2DDD9014000000000,2.9268353432858,-53,15.4375
300833B2DDD901400000000F,4.84124336656708,-60.5,15.4375
300833B2DDD9014000000018,4.17242774304894,-42.5,15.4375
300833B2DDD9014000000001,0.840621471761331,-46.5,4.875
300833B2DDD9014000000031,6.16660276730028,-59,-4.875
300833B2DDD9014000000000,5.67572891517687,-58.5,-15.4375
300833B2DDD901400000000F,4.85351521287017,-60.5,15.4375
300833B2DDD9014000000000,2.22734010400995,-41,6.5
300833B2DDD9014000000000,1.06765062836841,-50,7.3125
300833B2DDD9014000000000,0.435650543759522,-50,4.875
300833B2DDD9014000000000,2.67526249407256,-39,1.625
300833B2DDD9014000000000,4.31968989868597,-52.5,18.6875
300833B2DDD9014000000012,6.03774838111788,-50.5,-8.125
300833B2DDD901400000000C,2.3930100291016,-60.5,1.625
300833B2DDD9014000000000,5.37506868075129,-66,-52.0625
300833B2DDD9014000000000,2.08007794837293,-61,10.5625
300833B2DDD901400000000D,4.97009775274948,-56.5,26.8125
300833B2DDD9014000000000,0.368155389092554,-62.5,-22.75
300833B2DDD9014000000016,5.49778714378214,-58,-9.75
300833B2DDD9014000000000,2.95137903589197,-53,8.9375
300833B2DDD9014000000000,0.392699081698724,-62.5,-29.25
300833B2DDD9014000000000,5.68800076147996,-59,-30.875
300833B2DDD9014000000001,0.859029241215959,-46,1.625
300833B2DDD9014000000000,1.07378655151995,-50,1.625
300833B2DDD9014000000018,4.17856366620049,-42.5,11.375
300833B2DDD9014000000000,2.97592272849814,-53,-3.25
300833B2DDD901400000000C,2.3930100291016,-60.5,21.9375
300833B2DDD9014000000012,6.05002022742097,-50,-15.4375
300833B2DDD9014000000000,0.472466082668777,-50,-3.25
300833B2DDD9014000000000,4.34423359129214,-52.5,15.4375
300833B2DDD9014000000016,5.55301045214602,-58,-20.3125
300833B2DDD901400000000F,4.94555406014331,-60.5,-17.0625
300833B2DDD9014000000031,6.19728238305799,-59,-23.5625
300833B2DDD9014000000000,2.25801971976766,-41.5,-3.25
300833B2DDD9014000000000,2.66912657092102,-39,4.875
300833B2DDD901400000000D,5.04372883056799,-56.5,0
300833B2DDD9014000000000,2.02485464000905,-61.5,36.5625
300833B2DDD9014000000000,5.04372883056799,-66,26.8125
300833B2DDD9014000000016,5.49778714378214,-58,-9.75
300833B2DDD9014000000012,6.01320468851171,-50.5,-11.375
300833B2DDD9014000000000,1.07378655151995,-50,3.25
300833B2DDD901400000000F,4.89033075177942,-60,-4.875
300833B2DDD9014000000000,2.24574787346458,-41,0
300833B2DDD9014000000000,0.45405831321415,-50,1.625
300833B2DDD9014000000000,2.66912657092102,-39,4.875
300833B2DDD9014000000018,4.19083551250357,-42.5,9.75
300833B2DDD901400000000D,5.00691329165873,-57,8.9375
300833B2DDD9014000000000,0.362019465941011,-63,-8.9375
300833B2DDD9014000000001,0.852893318064416,-46,3.25
300833B2DDD9014000000000,4.34423359129214,-52.5,13.8125
300833B2DDD901400000000C,2.36846633649543,-60.5,20.3125
300833B2DDD9014000000000,2.96365088219506,-53,7.3125
300833B2DDD9014000000000,2.04326240946367,-61.5,24.375
300833B2DDD9014000000031,6.2279619988157,-59.5,-43.9375
300833B2DDD9014000000000,5.66345706887379,-58.5,-15.4375
300833B2DDD9014000000012,6.05002022742097,-50.5,-18.6875
300833B2DDD901400000000F,4.8719229823248,-60,15.4375
300833B2DDD9014000000000,2.97592272849814,-53,0
300833B2DDD9014000000031,6.12978722839102,-59,-8.125
300833B2DDD9014000000000,1.07992247467149,-50,3.25
300833B2DDD9014000000000,2.67526249407256,-39,3.25
300833B2DDD901400000000D,4.9885055222041,-57,10.5625
300833B2DDD9014000000001,0.877437010670587,-46.5,-4.875
300833B2DDD901400000000C,2.32551487443463,-61,25.1875
300833B2DDD9014000000000,0.441786466911065,-50.5,4.875
300833B2DDD9014000000000,5.6511852225707,-58.5,-15.4375
300833B2DDD9014000000000,2.22120418085841,-41.5,4.875
300833B2DDD9014000000018,4.19697143565511,-42.5,4.875
300833B2DDD9014000000000,4.92714629068868,-65.5,52.0625
300833B2DDD9014000000016,5.50392306693368,-58,-8.125
300833B2DDD9014000000000,4.32582582183751,-52.5,22.75
300833B2DDD9014000000000,0.331339850183298,-63,-1.625
300833B2DDD9014000000000,2.07394202522139,-62,15.4375
300833B2DDD901400000000D,5.00077736850719,-57,15.4375
300833B2DDD9014000000000,4.33196174498905,-52.5,18.6875
300833B2DDD9014000000000,2.95137903589197,-53,15.4375
300833B2DDD9014000000001,0.865165164367502,-46.5,-3.25
300833B2DDD9014000000000,2.22120418085841,-41,4.875
300833B2DDD9014000000000,5.63891337626762,-59,-17.0625
300833B2DDD9014000000018,4.17242774304894,-42.5,17.0625
300833B2DDD9014000000031,6.20955422936108,-59.5,-26.8125
300833B2DDD9014000000016,5.49778714378214,-58,-9.75
300833B2DDD9014000000000,0.466330159517235,-50.5,-1.625
300833B2DDD901400000000C,2.36233041334389,-60.5,9.75
300833B2DDD9014000000000,0.349747619637926,-62.5,-26
300833B2DDD9014000000000,2.66912657092102,-39.5,4.875
300833B2DDD9014000000000,5.27075798717506,-66,-26.8125
300833B2DDD9014000000000,1.05537878206532,-50,7.3125
300833B2DDD9014000000012,6.03161245796634,-50,-9.75
300833B2DDD9014000000000,2.08621387152447,-61.5,13.8125
300833B2DDD901400000000F,4.87805890547634,-60.5,13.8125
300833B2DDD9014000000000,4.33809766814059,-52.5,24.375
300833B2DDD9014000000001,0.865165164367502,-46.5,-3.25
300833B2DDD9014000000000,2.96365088219506,-53,15.4375
300833B2DDD9014000000000,5.58982599105528,-58.5,1.625
300833B2DDD9014000000000,0.472466082668777,-50.5,1.625
300833B2DDD9014000000031,6.11137945893639,-59.5,-9.75
300833B2DDD9014000000000,2.22120418085841,-41,6.5
300833B2DDD9014000000000,0.349747619637926,-62.5,-17.0625
300833B2DDD9014000000000,2.6813984172241,-39,4.875
300833B2DDD9014000000000,1.06151470521686,-50,4.875
300833B2DDD901400000000F,5.00691329165873,-60,-20.3125
300833B2DDD901400000000C,2.38687410595006,-60.5,11.375
300833B2DDD9014000000012,6.03161245796634,-50.5,-13.8125
300833B2DDD9014000000016,5.52846675953985,-58,-9.75
300833B2DDD9014000000018,4.17856366620049,-42.5,17.0625
300833B2DDD9014000000000,2.09848571782756,-61,4.875
300833B2DDD9014000000000,5.14190360099267,-65,-6.5
300833B2DDD901400000000D,5.01304921481028,-57,10.5625
300833B2DDD9014000000012,6.01320468851171,-50.5,-6.5
300833B2DDD9014000000000,2.02485464000905,-61.5,22.75
300833B2DDD9014000000000,0.447922390062607,-50.5,6.5
300833B2DDD9014000000000,2.96365088219506,-53,12.1875
300833B2DDD9014000000001,0.840621471761331,-46.5,4.875
300833B2DDD901400000000C,2.37460225964697,-60.5,-1.625
