EPC,Phase,RSSI,Doppler
300833B2DDD9014000000000,6.09910761263331,-69,-80.5625
300833B2DDD901400000000F,0.705631162427395,-57,-25.1875
300833B2DDD9014000000000,0.74244670133665,-54.5,10.5625
300833B2DDD901400000001D,4.65716567202081,-40,9.75
300833B2DDD901400000001A,3.22749557771139,-42.5,4.875
300833B2DDD9014000000000,1.25172832291468,-41,6.5
300833B2DDD9014000000000,4.88419482862788,-43.5,1.625
300833B2DDD9014000000000,6.04388430426943,-69.5,-21.9375
300833B2DDD9014000000003,5.66959299202533,-47,-3.25
300833B2DDD9014000000000,3.64473835201628,-59,22.75
300833B2DDD9014000000016,5.21553467881118,-63.5,-15.4375
