EPC,Phase,RSSI,Doppler
300833B2DDD9014000000000,1.97576725479671,-55.5,-3.25
300833B2DDD9014000000000,2.62617510886022,-49,-1.625
300833B2DDD901400000002E,0.42951462060798,-57,-15.4375
300833B2DDD9014000000008,4.86578705917325,-54.5,4.875
300833B2DDD901400000000F,4.71852490353623,-59,13.8125
300833B2DDD9014000000000,1.8162332528566,-61,-4.875
300833B2DDD9014000000013,1.36217493964245,-56.5,-21.9375
300833B2DDD9014000000031,6.21569015251262,-57,6.5
300833B2DDD9014000000000,3.63860242886474,-61,29.25
300833B2DDD9014000000000,5.22780652511427,-62.5,9.75
300833B2DDD9014000000000,3.37475773334841,-60.5,1.625
300833B2DDD9014000000002,3.12932080728671,-58,6.5
300833B2DDD9014000000000,4.96396182959793,-46.5,7.3125
300833B2DDD9014000000012,5.39347645020591,-40.5,-1.625
300833B2DDD9014000000000,4.21537920510974,-60,36.5625
300833B2DDD9014000000000,1.1106020904292,-39.5,6.5
300833B2DDD9014000000000,3.93312674013878,-50.5,1.625
300833B2DDD901400000000C,4.94555406014331,-47,1.625
300833B2DDD9014000000003,1.00015547370144,-51,4.875
300833B2DDD9014000000001,3.24590334716602,-42,0
300833B2DDD9014000000031,6.24636976827033,-57.5,-6.5
300833B2DDD901400000000D,2.56481587734479,-51.5,4.875
300833B2DDD9014000000001,0.865165164367502,-39,4.875
300833B2DDD9014000000018,0.834485548609789,-39.5,8.125
300833B2DDD9014000000000,5.982525072754,-40,9.75
300833B2DDD9014000000011,5.02532106111336,-50.5,-3.25
300833B2DDD9014000000000,3.3440781175907,-48,8.125
300833B2DDD9014000000013,1.29467978497548,-56.5,-4.875
300833B2DDD9014000000000,2.64458287831485,-51.5,-1.625
300833B2DDD9014000000016,5.74935999299538,-44,0
300833B2DDD9014000000000,1.63829148146186,-52,-8.9375
300833B2DDD9014000000000,0.625864161457342,-38,4.875
300833B2DDD901400000002D,0.441786466911065,-45.5,0
300833B2DDD9014000000000,2.70594210983027,-51.5,8.125
300833B2DDD9014000000000,0.687223392972767,-59.5,1.625
300833B2DDD9014000000000,5.18485506305347,-63,33.3125
300833B2DDD9014000000000,4.2092432819582,-55,4.875
300833B2DDD9014000000019,3.47293250377309,-58,21.125
300833B2DDD901400000001D,0.558369006790373,-43.5,8.125
300833B2DDD9014000000015,5.71868037723767,-44,1.625
300833B2DDD9014000000000,1.87759248437202,-49.5,0
300833B2DDD901400000001A,1.68737886667421,-45.5,-1.625
300833B2DDD901400000000B,2.39914595225314,-41,-4.875
300833B2DDD9014000000000,1.82850509915968,-61,0
300833B2DDD9014000000000,1.03697101261069,-48,6.5
300833B2DDD9014000000000,3.73677719928942,-61.5,3.25
300833B2DDD9014000000000,2.61390326255713,-54.5,7.3125
300833B2DDD9014000000000,6.05002022742097,-55.5,1.625
300833B2DDD9014000000000,2.61390326255713,-49.5,7.3125
300833B2DDD9014000000029,1.90827210012974,-58.5,17.0625
300833B2DDD9014000000008,4.84124336656708,-54.5,15.4375
300833B2DDD901400000002E,0.380427235395639,-57,11.375
300833B2DDD9014000000000,1.96349540849362,-55.5,-3.25
300833B2DDD9014000000006,3.20908780825676,-56.5,18.6875
300833B2DDD9014000000002,3.06182565261974,-57.5,17.0625
300833B2DDD9014000000000,3.33794219443916,-60.5,11.375
300833B2DDD901400000000F,4.69398121093006,-59.5,23.5625
300833B2DDD9014000000000,1.59534001940107,-59.5,11.375
300833B2DDD9014000000004,4.30741805238288,-58,21.9375
300833B2DDD9014000000006,3.22749557771139,-56,13.8125
300833B2DDD9014000000018,0.834485548609789,-39.5,8.125
300833B2DDD9014000000000,1.10446616727766,-39.5,8.125
300833B2DDD9014000000000,0.625864161457342,-38,6.5
300833B2DDD9014000000000,2.68753434037564,-51.5,9.75
300833B2DDD9014000000000,0.674951546669682,-60,-10.5625
300833B2DDD9014000000008,4.85351521287017,-54.5,11.375
300833B2DDD9014000000001,0.871301087519044,-39,3.25
300833B2DDD9014000000000,1.03083508945915,-48,8.125
300833B2DDD9014000000000,1.98803910109979,-56,-8.125
300833B2DDD9014000000016,5.74322406984384,-44,3.25
300833B2DDD9014000000000,5.24007837141735,-62.5,17.0625
300833B2DDD9014000000012,5.38734052705437,-40.5,-1.625
300833B2DDD9014000000031,6.20341830620953,-57.5,18.6875
300833B2DDD901400000000C,4.92714629068868,-47,3.25
300833B2DDD901400000002D,0.441786466911065,-45.5,3.25
300833B2DDD9014000000002,3.11091303783208,-58,6.5
300833B2DDD9014000000000,6.00093284220863,-40,4.875
300833B2DDD901400000001A,1.66897109721958,-45.5,1.625
300833B2DDD9014000000011,5.01304921481028,-50.5,0
300833B2DDD9014000000000,6.03774838111788,-55.5,8.9375
300833B2DDD901400000000B,2.38073818279852,-41,1.625
300833B2DDD9014000000000,2.66299064776947,-51.5,3.25
300833B2DDD9014000000003,1.01856324315607,-51,4.875
300833B2DDD9014000000015,5.73095222354076,-44,7.3125
300833B2DDD9014000000000,2.62003918570868,-49,3.25
300833B2DDD9014000000000,3.9638063558965,-50.5,0
300833B2DDD901400000000D,2.55254403104171,-51.5,7.3125
300833B2DDD9014000000001,3.2581751934691,-42,0
300833B2DDD901400000001D,0.576776776245001,-43.5,4.875
300833B2DDD9014000000013,1.28854386182394,-56.5,-1.625
300833B2DDD9014000000000,4.33809766814059,-60,4.875
300833B2DDD9014000000029,1.93281579273591,-59,8.125
300833B2DDD9014000000000,1.88372840752357,-49.5,9.75
300833B2DDD9014000000004,4.37491320704985,-57.5,15.4375
300833B2DDD901400000002E,0.441786466911065,-57.5,8.125
300833B2DDD9014000000000,3.36862181019687,-48,0
300833B2DDD9014000000000,1.84691286861431,-61.5,8.9375
300833B2DDD9014000000000,3.35634996389378,-60.5,15.4375
300833B2DDD9014000000000,3.77972866135022,-61.5,8.9375
300833B2DDD9014000000000,4.9885055222041,-46.5,3.25
300833B2DDD9014000000000,1.61988371200724,-52,7.3125
300833B2DDD9014000000000,2.62617510886022,-54.5,4.875
300833B2DDD9014000000000,1.60761186570415,-60,4.875
300833B2DDD901400000000F,4.77374821190012,-59.5,0
300833B2DDD9014000000000,4.21537920510974,-55,18.6875
300833B2DDD9014000000019,3.50974804268235,-58.5,15.4375
300833B2DDD9014000000029,1.96963133164516,-59.5,-11.375
300833B2DDD9014000000015,5.72481630038921,-44,4.875
300833B2DDD9014000000000,0.662679700366597,-59.5,0
300833B2DDD9014000000011,5.0314569842649,-50.5,-1.625
300833B2DDD9014000000000,1.13514578303537,-39.5,4.875
300833B2DDD9014000000000,3.33180627128761,-48.5,11.375
300833B2DDD9014000000016,5.73095222354076,-44,6.5
300833B2DDD9014000000000,3.80427235395639,-61.5,33.3125
300833B2DDD9014000000003,1.03083508945915,-51,7.3125
300833B2DDD9014000000000,1.63215555831032,-52,4.875
300833B2DDD9014000000000,1.89600025382665,-49.5,6.5
300833B2DDD9014000000012,5.37506868075129,-40.5,4.875
300833B2DDD9014000000000,6.00706876536017,-40,6.5
300833B2DDD901400000000B,2.3930100291016,-41,-1.625
300833B2DDD9014000000013,1.30695163127857,-56.5,-15.4375
300833B2DDD9014000000001,0.889708856973672,-39,6.5
300833B2DDD9014000000000,4.97009775274948,-46.5,10.5625
300833B2DDD9014000000001,3.24590334716602,-42,1.625
300833B2DDD9014000000000,1.03083508945915,-48.5,6.5
300833B2DDD9014000000000,2.71207803298181,-52,-3.25
300833B2DDD901400000002D,0.435650543759522,-45.5,8.125
300833B2DDD9014000000000,2.63231103201176,-49.5,1.625
300833B2DDD9014000000008,4.91487444438559,-54.5,3.25
300833B2DDD9014000000018,0.859029241215959,-39.5,3.25
300833B2DDD9014000000000,5.99479691905709,-55.5,7.3125
300833B2DDD9014000000000,4.00062189480575,-50,1.625
300833B2DDD901400000001A,1.62601963515878,-45.5,3.25
300833B2DDD9014000000006,3.2152237314083,-56.5,10.5625
300833B2DDD9014000000004,4.4117287459591,-58.5,11.375
300833B2DDD901400000000C,4.94555406014331,-47,1.625
300833B2DDD9014000000031,6.25864161457342,-57,-3.25
300833B2DDD901400000002E,0.45405831321415,-58.5,20.3125
300833B2DDD9014000000000,0.632000084608884,-38,7.3125
300833B2DDD901400000001D,0.601320468851171,-43.5,4.875
300833B2DDD9014000000000,2.69980618667873,-52,-4.875
300833B2DDD901400000000F,4.81056375080937,-60,-4.875
300833B2DDD9014000000019,3.5465635815916,-58.5,12.1875
300833B2DDD9014000000000,4.30128212923134,-55,-4.875
300833B2DDD9014000000000,3.38089365649995,-61,-4.875
300833B2DDD9014000000000,4.31968989868597,-61,-10.5625
300833B2DDD9014000000000,2.55254403104171,-55,4.875
300833B2DDD9014000000002,3.08023342207437,-57.5,-1.625
300833B2DDD901400000000D,2.54640810789016,-51.5,7.3125
300833B2DDD9014000000000,1.93895171588745,-55.5,0
300833B2DDD9014000000000,5.24621429456889,-63.5,10.5625
300833B2DDD9014000000000,1.51557301843101,-60,6.5
300833B2DDD9014000000000,1.9021361769782,-61,3.25
300833B2DDD901400000000F,4.79215598135474,-60.5,9.75
300833B2DDD9014000000000,1.02469916630761,-48.5,9.75
300833B2DDD9014000000015,5.73095222354076,-44.5,8.125
300833B2DDD901400000001A,1.62601963515878,-45.5,3.25
300833B2DDD9014000000001,0.871301087519044,-39,7.3125
300833B2DDD9014000000018,0.852893318064416,-39.5,3.25
300833B2DDD9014000000031,6.25864161457342,-57.5,23.5625
300833B2DDD9014000000000,1.14128170618692,-40,11.375
300833B2DDD9014000000000,0.638136007760427,-60.5,15.4375
300833B2DDD901400000001D,0.595184545699629,-44,4.875
300833B2DDD9014000000013,1.24559239976314,-55.5,3.25
300833B2DDD901400000002D,0.460194236365692,-46,0
300833B2DDD9014000000000,4.20310735880666,-63.5,-33.3125
300833B2DDD9014000000004,4.50990351638379,-58.5,-15.4375
300833B2DDD9014000000000,6.00706876536017,-40,8.125
300833B2DDD9014000000011,5.04986475371953,-50.5,-3.25
300833B2DDD9014000000000,4.04970928001809,-50,-3.25
300833B2DDD901400000000B,2.37460225964697,-41.5,-1.625
300833B2DDD9014000000000,0.638136007760427,-38,4.875
300833B2DDD9014000000001,3.2581751934691,-42.5,-1.625
300833B2DDD9014000000000,4.97009775274948,-46.5,1.625
300833B2DDD9014000000000,2.60776733940559,-49.5,3.25
300833B2DDD901400000000D,2.50959256898091,-51.5,11.375
300833B2DDD9014000000000,1.59534001940107,-52,13.8125
300833B2DDD9014000000016,5.68800076147996,-44.5,3.25
300833B2DDD9014000000000,5.16644729359884,-62.5,12.1875
300833B2DDD9014000000000,4.31355397553442,-55.5,-8.9375
300833B2DDD9014000000019,3.55269950474315,-59.5,-24.375
300833B2DDD9014000000000,2.71207803298181,-52.5,-6.5
300833B2DDD9014000000012,5.38120460390283,-40.5,3.25
300833B2DDD9014000000000,2.4789129532232,-52,9.75
300833B2DDD9014000000000,3.31339850183298,-48.5,8.125
300833B2DDD9014000000008,4.90260259808251,-54.5,8.125
300833B2DDD9014000000002,3.01887419055894,-56.5,21.9375
300833B2DDD9014000000000,2.4789129532232,-54.5,12.1875
300833B2DDD9014000000000,1.84691286861431,-55,20.3125
300833B2DDD9014000000003,1.03083508945915,-51,15.4375
300833B2DDD9014000000000,4.19697143565511,-60,-21.125
300833B2DDD9014000000029,1.52170894158256,-57.5,39
300833B2DDD901400000000C,4.90873852123405,-47,-6.5
300833B2DDD9014000000000,3.17227226934751,-61,56.9375
300833B2DDD9014000000000,1.88372840752357,-61,1.625
300833B2DDD9014000000000,1.86532063806894,-49.5,15.4375
300833B2DDD9014000000000,6.03774838111788,-55,3.25
300833B2DDD9014000000006,3.06796157577128,-56.5,10.5625
300833B2DDD9014000000000,1.31922347758165,-59,33.3125
300833B2DDD901400000002E,0.300660234425586,-58.5,11.375
300833B2DDD9014000000000,1.33763124703628,-71,83
300833B2DDD9014000000002,3.14159265358979,-56.5,6.5
300833B2DDD9014000000000,1.04310693576224,-48.5,6.5
300833B2DDD9014000000000,4.95782590644639,-46.5,1.625
300833B2DDD9014000000000,5.25848614087198,-62,-34.9375
300833B2DDD901400000002D,0.423378697456437,-46,8.125
300833B2DDD9014000000000,2.4789129532232,-50.5,20.3125
300833B2DDD9014000000011,5.0314569842649,-51,-17.0625
300833B2DDD9014000000000,5.97638914960246,-40,11.375
300833B2DDD9014000000004,4.49149574692916,-59,-26.8125
300833B2DDD9014000000001,0.846757394912874,-39,1.625
300833B2DDD9014000000001,3.24590334716602,-42.5,0
300833B2DDD9014000000000,3.23363150086293,-48.5,4.875
300833B2DDD901400000001D,0.601320468851171,-44.5,3.25
300833B2DDD9014000000000,2.52800033843554,-49.5,13.8125
300833B2DDD901400000000B,2.33778672073772,-41.5,-1.625
300833B2DDD9014000000018,0.816077779155161,-40,4.875
300833B2DDD901400000001A,1.61988371200724,-45.5,7.3125
300833B2DDD901400000000C,4.90260259808251,-46.5,3.25
300833B2DDD9014000000000,1.11673801358075,-40.5,11.375
300833B2DDD9014000000015,5.66959299202533,-44.5,12.1875
300833B2DDD9014000000000,0.656543777215054,-38,3.25
300833B2DDD9014000000012,5.34438906499357,-40.5,1.625
300833B2DDD9014000000031,0.0490873852123405,-58,9.75
300833B2DDD901400000000D,2.35619449019234,-52,10.5625
300833B2DDD9014000000019,3.06796157577128,-60,24.375
300833B2DDD9014000000000,1.84691286861431,-49.5,11.375
300833B2DDD9014000000000,6.13592315154256,-55.5,3.25
300833B2DDD9014000000003,1.09219432097458,-50.5,10.5625
300833B2DDD9014000000016,5.64504929941916,-44,0
300833B2DDD9014000000000,2.62003918570868,-52,9.75
300833B2DDD9014000000000,2.57095180049633,-53.5,26
300833B2DDD9014000000000,4.09879666523043,-49.5,-4.875
300833B2DDD9014000000006,3.14772857674134,-55.5,27.625
300833B2DDD9014000000000,1.85304879176585,-56,30.0625
300833B2DDD9014000000000,1.4419419406125,-59,33.3125
300833B2DDD9014000000000,1.60761186570415,-51.5,15.4375
300833B2DDD9014000000000,3.15386449989288,-61.5,18.6875
300833B2DDD9014000000013,1.3989904785517,-57.5,8.125
300833B2DDD9014000000000,4.12947628098815,-56,8.9375
300833B2DDD9014000000008,4.96396182959793,-55.5,-6.5
300833B2DDD901400000000F,4.85351521287017,-58.5,1.625
300833B2DDD9014000000000,1.88372840752357,-59.5,22.75
300833B2DDD901400000002E,0.294524311274043,-57,1.625
300833B2DDD9014000000000,0.662679700366597,-60.5,-4.875
300833B2DDD9014000000000,4.21537920510974,-60,-1.625
300833B2DDD9014000000000,3.32567034813607,-59.5,21.125
300833B2DDD9014000000029,1.98190317794825,-58,34.9375
300833B2DDD9014000000000,3.58337912050086,-69.5,15.4375
300833B2DDD9014000000013,1.35603901649091,-58,8.125
300833B2DDD901400000001D,0.650407854063512,-44.5,3.25
300833B2DDD9014000000001,3.22749557771139,-42.5,1.625
300833B2DDD9014000000000,4.09266074207889,-55.5,12.1875
300833B2DDD901400000000B,2.33165079758617,-41,-1.625
300833B2DDD9014000000000,2.54640810789016,-49,10.5625
300833B2DDD9014000000000,4.15401997359432,-49.5,1.625
300833B2DDD9014000000000,2.57708772364788,-52,9.75
300833B2DDD9014000000008,4.93941813699176,-56.5,0
300833B2DDD901400000002E,0.227029156607075,-57.5,8.125
300833B2DDD9014000000000,1.01856324315607,-40.5,8.125
300833B2DDD9014000000000,5.3198453723874,-61,-22.75
300833B2DDD9014000000000,3.14772857674134,-48,13.8125
300833B2DDD9014000000000,2.88388388122501,-51.5,17.0625
300833B2DDD9014000000018,0.779262240245906,-39.5,-1.625
300833B2DDD9014000000000,1.11673801358075,-48.5,8.125
300833B2DDD9014000000000,5.93343768754166,-40,0
300833B2DDD9014000000000,4.27673843662517,-67,-4.875
300833B2DDD901400000001A,1.69965071297729,-45.5,3.25
300833B2DDD901400000000C,5.03759290741645,-44.5,6.5
300833B2DDD901400000000F,4.93941813699176,-58.5,-6.5
300833B2DDD9014000000000,5.92116584123858,-55.5,1.625
300833B2DDD9014000000011,4.96396182959793,-49,3.25
300833B2DDD9014000000000,1.92667986958437,-49.5,8.125
300833B2DDD9014000000000,1.4419419406125,-61,1.625
300833B2DDD9014000000003,1.09833024412612,-50.5,15.4375
300833B2DDD9014000000000,0.656543777215054,-37.5,8.125
300833B2DDD9014000000006,3.42384511856075,-56.5,8.9375
300833B2DDD9014000000000,3.12932080728671,-62,17.0625
300833B2DDD9014000000000,3.77359273819868,-58.5,-17.0625
300833B2DDD9014000000015,5.6511852225707,-44.5,12.1875
300833B2DDD9014000000000,0.576776776245001,-61.5,15.4375
300833B2DDD9014000000016,5.61436968366145,-43,-6.5
300833B2DDD9014000000001,0.822213702306704,-39,-1.625
300833B2DDD9014000000000,1.65669925091649,-52,3.25
300833B2DDD901400000002D,0.497009775274948,-46,3.25
300833B2DDD9014000000000,2.46050518376857,-53.5,15.4375
300833B2DDD9014000000000,4.95168998329485,-46,3.25
300833B2DDD9014000000002,3.04955380631665,-61,21.9375
300833B2DDD901400000000D,2.42982556801086,-51.5,9.75
300833B2DDD9014000000031,0.0245436926061703,-57,15.4375
300833B2DDD9014000000000,2.0616701789183,-59.5,27.625
300833B2DDD9014000000004,4.22151512826128,-57.5,-15.4375
300833B2DDD9014000000019,3.66928204462245,-58.5,-1.625
300833B2DDD9014000000000,3.99448597165421,-60.5,12.1875
300833B2DDD9014000000012,5.28302983347815,-41,-1.625
300833B2DDD9014000000000,1.7732817907958,-59,15.4375
300833B2DDD9014000000029,2.1475731030399,-65.5,45.5625
300833B2DDD9014000000000,4.15401997359432,-49,4.875
300833B2DDD9014000000001,0.785398163397448,-39,1.625
300833B2DDD901400000000F,4.87805890547634,-59,-4.875
300833B2DDD9014000000000,0.938796242186012,-40,13.8125
300833B2DDD9014000000003,1.00629139685298,-50,4.875
300833B2DDD9014000000012,5.24621429456889,-41,1.625
300833B2DDD901400000001A,1.73646625188655,-45,8.9375
300833B2DDD9014000000008,4.88419482862788,-56,11.375
300833B2DDD901400000001D,0.711767085578938,-44.5,1.625
300833B2DDD9014000000031,0.042951462060798,-57,4.875
300833B2DDD9014000000000,5.30757352608432,-71.5,-53.6875
300833B2DDD9014000000000,5.87821437917778,-39.5,1.625
300833B2DDD9014000000000,2.52186441528399,-53.5,17.0625
300833B2DDD9014000000000,0.69335931612431,-37,3.25
300833B2DDD9014000000016,5.62664152996453,-43,0
300833B2DDD9014000000019,3.63860242886474,-59.5,18.6875
300833B2DDD9014000000000,1.58306817309798,-52.5,3.25
300833B2DDD9014000000018,0.766990393942821,-39,-4.875
300833B2DDD9014000000000,4.98236959905256,-46,1.625
300833B2DDD9014000000004,4.16015589674586,-57.5,-8.125
300833B2DDD9014000000000,4.13561220413969,-55,-3.25
300833B2DDD901400000000B,2.28869933552538,-40.5,6.5
300833B2DDD9014000000013,0.969475857943725,-57.5,3.25
300833B2DDD9014000000000,1.93281579273591,-49.5,11.375
300833B2DDD9014000000015,5.62050560681299,-45,7.3125
300833B2DDD9014000000000,4.19083551250357,-59.5,-8.9375
300833B2DDD9014000000000,1.01856324315607,-48.5,1.625
300833B2DDD9014000000011,4.99464144535565,-50,1.625
300833B2DDD901400000000C,5.01918513796182,-44.5,1.625
300833B2DDD9014000000000,1.53398078788564,-59,11.375
300833B2DDD9014000000006,3.31339850183298,-57.5,13.8125
300833B2DDD9014000000000,5.91502991808703,-55,1.625
300833B2DDD9014000000000,2.05553425576676,-60.5,13.8125
300833B2DDD901400000002D,0.435650543759522,-46,0
300833B2DDD9014000000001,3.19068003880213,-42.5,-3.25
300833B2DDD901400000002E,0.319068003880213,-57,8.125
300833B2DDD9014000000000,2.55867995419325,-52.5,1.625
300833B2DDD9014000000000,2.71207803298181,-53,18.6875
300833B2DDD901400000000D,2.40528187540469,-52,15.4375
300833B2DDD9014000000000,3.17227226934751,-48,6.5
300833B2DDD9014000000000,0.595184545699629,-59.5,17.0625
300833B2DDD9014000000000,2.58322364679942,-49.5,8.9375
300833B2DDD9014000000000,3.63860242886474,-59.5,8.9375
300833B2DDD9014000000000,1.66283517406803,-60,-1.625
300833B2DDD9014000000002,3.0127382674074,-59.5,15.4375
300833B2DDD9014000000000,3.10477711468054,-61,17.0625
300833B2DDD9014000000029,2.08621387152447,-64,30.0625
300833B2DDD9014000000000,5.20939875565964,-63,-13.8125
